name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,55.628674030303955,0.7589331895578653,0.792615003651008,0.7977528357587289,0.785796582698822,0.7060405260344851,0.7122818827629089
SNAC,cam,59.336992025375366,0.7524555355776101,0.7845001292880625,0.7920868182263803,0.7880053520202637,0.6977816468497622,0.6997011303901672
NAC,cam,56.671574115753174,0.7499471337068826,0.7870930505450815,0.7911264681897592,0.7833477258682251,0.6941803342124331,0.6937723159790039
TKNC,cam,56.15324401855469,0.749706867383793,0.7797944617923349,0.7851723814092111,0.7872371077537537,0.6996543055793154,0.696471631526947
LSC,cam,55.904019355773926,0.7495050460565835,0.784164018696174,0.7877172613225412,0.7745606303215027,0.6985018497725832,0.7024004459381104
DeepSpace,cam,56.90215849876404,0.7654108435381204,0.7938154411967844,0.7975127482495736,0.8065398931503296,0.7235666757842409,0.7053889632225037
Random,ALL,56.67406129837036,0.7480345994699746,0.7828675580676645,0.7885815882764291,0.7763853073120117,0.6906271225234377,0.7015328407287598
