name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,46.52044677734375,0.3300781250000001,3243,0.04909998178482056,0.059324979782104485,0.82764
NBC,cam,78.6480929851532,0.23255813953488372,70,0.0056999921798706055,0.059324979782104485,0.09608
SNAC,cam,59.91407632827759,0.872093023255814,67,0.005349993705749512,0.059324979782104485,0.09018
NAC,cam,22.605807065963745,0.9108527131782945,24,0.0034499764442443848,0.059324979782104485,0.05815
TKNC,cam,67.58242297172546,0.7325581395348837,94,0.004700005054473877,0.059324979782104485,0.07922
LSC,cam,379.3296637535095,0.686,686,0.024899959564208984,0.059324979782104485,0.41972
