name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,164.48549365997314,0.8438968191330787,0.8822500252863392,0.8826249747216934,0.8295611143112183,0.8337500095367432,0.790012776851654
SNAC,cam,160.89201521873474,0.8539704213326331,0.88337500335183,0.8845000176370377,0.8315618634223938,0.8377500176429749,0.8321382999420166
NAC,cam,165.11034750938416,0.8415605554764625,0.8851249957224354,0.8842499761522049,0.8259347081184387,0.812250018119812,0.799231767654419
TKNC,cam,164.16521191596985,0.8543723354523536,0.8907500052591786,0.8916249780595535,0.8290609121322632,0.8370000123977661,0.8226632475852966
LSC,cam,164.93073797225952,0.8377421031182166,0.877249970450066,0.8782499937951798,0.8126797676086426,0.8080000281333923,0.8119078278541565
DeepSpace,cam,169.77576422691345,0.8630893955414649,0.8943749809404835,0.8967500238359207,0.8428160548210144,0.8473749756813049,0.8334186673164368
Random,ALL,172.10035037994385,0.8497751484101173,0.8853749776026234,0.8867499737680191,0.8375641107559204,0.8307499885559082,0.807426393032074
