name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,0.21991404011461319,307.1271460056305,40.09536290168762,102,
SNAC,0.336676217765043,307.1271460056305,11.770498514175415,65,
NAC,0.5802292263610315,55.41965699195862,3.928091287612915,23,
TKNC,0.6117478510028653,90.97397470474243,44.76310467720032,135,
LSC,0.341,37.70232129096985,0.016460180282592773,341,
DeepSpace_cam,0.2878146701388889,0.0,26.58970355987549,3089,
