name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,22.091424703598022,1.5613930225372314,5,
SNAC,,22.091424703598022,0.5338242053985596,4,
NAC,,6.18909764289856,0.6667091846466064,5,
TKNC,,6.682287693023682,2.477962017059326,11,
LSC,,13.507867336273193,0.005216121673583984,56,
DeepSpace_cam,0.2014865451388889,0.0,23.345292329788208,2163,
