comb_name,comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
,0,0.0,11.33257246017456,0.78403,0.48073,0.29180,0.15598,3.2287638187408447,23.35839581489563,23.128110647201538,22.6734938621521,3.5731849670410156,8.361552953720093,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6438333333333334,0.033
bim,1,0.3541562557220459,11.758813381195068,0.80000,0.50729,0.30755,0.16261,3.587257146835327,3.1754982471466064,3.33990478515625,3.321200370788574,3.2633678913116455,4.088546276092529,0.23809523809523808,0.09523809523809523,0.07142857142857142,0.9047619047619048,0.6486666666666666,0.035
bim,1,0.03793931007385254,11.908630847930908,0.81042,0.51215,0.30751,0.16386,3.3087894916534424,2.6800074577331543,2.687485694885254,2.4661388397216797,2.878633737564087,4.223780632019043,0.23809523809523808,0.05952380952380952,0.07142857142857142,0.9047619047619048,0.6488095238095238,0.033
bim,1,0.04952096939086914,11.478037357330322,0.80625,0.50451,0.30299,0.16284,2.816195011138916,2.4727742671966553,2.535747766494751,2.605198621749878,2.8053336143493652,4.088151216506958,0.23809523809523808,0.09523809523809523,0.07142857142857142,0.9047619047619048,0.6475952380952381,0.035
bim,1,0.04639267921447754,11.66964340209961,0.80069,0.50556,0.30590,0.16379,2.8677234649658203,2.648252248764038,2.4089622497558594,2.709010362625122,2.7672600746154785,4.123647689819336,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6479761904761905,0.033
bim,1,0.0390620231628418,11.378942012786865,0.81181,0.51337,0.30738,0.16420,2.879486083984375,2.604088306427002,2.5437514781951904,2.797306537628174,2.8689157962799072,4.009575128555298,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6480952380952381,0.038
bim_pgd,2,0.31400585174560547,11.373865604400635,0.80556,0.51233,0.30438,0.16272,2.7609002590179443,2.6300642490386963,2.4501090049743652,2.5574147701263428,2.762133836746216,4.031235456466675,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6439047619047619,0.036
bim_pgd,2,0.06984829902648926,11.476429224014282,0.82014,0.51823,0.30608,0.16238,2.8537063598632812,2.5240538120269775,2.573195219039917,2.5569400787353516,2.8232927322387695,4.09940242767334,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.645952380952381,0.037
bim_pgd,2,0.06725287437438965,11.46072244644165,0.81389,0.51458,0.30369,0.16080,2.707866668701172,2.6312217712402344,2.6284499168395996,2.5245108604431152,2.748131036758423,4.07388973236084,0.21428571428571427,0.047619047619047616,0.023809523809523808,0.9047619047619048,0.6439761904761905,0.036
bim_pgd,2,0.06989288330078125,11.654456615447998,0.81250,0.51250,0.30530,0.16178,2.9696357250213623,2.537717819213867,2.6038482189178467,2.560310125350952,2.751585006713867,4.039703607559204,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6461190476190476,0.036
bim_pgd,2,0.06853771209716797,11.590503692626953,0.82292,0.51719,0.30786,0.16217,2.7919745445251465,2.4954490661621094,2.5333287715911865,2.5367836952209473,2.6994755268096924,4.109324216842651,0.23809523809523808,0.10714285714285714,0.09523809523809523,0.9047619047619048,0.6450714285714285,0.041
