name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
KMNC,,133.61464285850525,4.7028985023498535,10161,
NBC,,29.2877140045166,7.0225982666015625,14,
SNAC,,29.2877140045166,2.5621602535247803,9,
NAC,,7.808579683303833,1.8681187629699707,7,
TKNC,,11.302577257156372,4.534270286560059,10,
LSC,,21.146164178848267,0.02678370475769043,466,
DeepSpace_cam,0.38502604166666665,0.0,45.27037525177002,4123,
