name,method,time,all,ORI,SF,ZM,BR,RT,NS,BL,SR
KMNC,cam,34.00966501235962,0.036974966526031494,0.001199960708618164,0.07739996910095215,0.0812000036239624,0.04120004177093506,0.033399999141693115,0.0098000168800354,0.003600001335144043,0.04799997806549072
NBC,cam,33.8644654750824,0.03229999542236328,-0.00020003318786621094,0.07239997386932373,0.06979995965957642,0.030000030994415283,0.0265999436378479,0.009600043296813965,0.002200007438659668,0.04799997806549072
SNAC,cam,32.094218015670776,0.0340999960899353,0.001399993896484375,0.07559996843338013,0.07899999618530273,0.03680002689361572,0.025799989700317383,0.007800042629241943,0.001600027084350586,0.044799983501434326
NAC,cam,17.727987051010132,0.03279995918273926,-0.00020003318786621094,0.06779998540878296,0.07679998874664307,0.03680002689361572,0.026399970054626465,0.009200036525726318,0.003000020980834961,0.04259997606277466
TKNC,cam,31.841443300247192,0.03412497043609619,0.0018000006675720215,0.07919996976852417,0.07799994945526123,0.03540003299713135,0.0307999849319458,0.007400035858154297,0.001399993896484375,0.038999974727630615
LSC,cam,32.561630964279175,0.03632497787475586,-0.00020003318786621094,0.08399999141693115,0.08059996366500854,0.03700000047683716,0.03759998083114624,0.006000041961669922,0.001399993896484375,0.04419994354248047
DeepSpace,cam,33.997867584228516,0.05019998550415039,0.0009999871253967285,0.12860000133514404,0.11460000276565552,0.03839999437332153,0.050399959087371826,0.0042000412940979,0.0040000081062316895,0.06039994955062866
Random,ALL,34.13108038902283,0.03560000658035278,0.001199960708618164,0.08300000429153442,0.07999998331069946,0.031599998474121094,0.03239995241165161,0.009000003337860107,0.003000020980834961,0.044599950313568115
