name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,45.27037525177002,0.38502604166666665,4123,0.050099968910217285,0.05882495641708374,0.85168
NBC,cam,36.310312271118164,0.7619047619047619,14,0.003475010395050049,0.05882495641708374,0.05907
SNAC,cam,31.849874258041382,0.4523809523809524,9,0.0018249750137329102,0.05882495641708374,0.03102
NAC,cam,9.676698446273804,0.5476190476190477,7,0.0022249817848205566,0.05882495641708374,0.03782
TKNC,cam,15.83684754371643,0.8095238095238095,10,0.0005499720573425293,0.05882495641708374,0.00935
LSC,cam,21.172947883605957,0.466,466,0.02152496576309204,0.05882495641708374,0.36592
