comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
0,0.0,14.318692922592163,0.9590299999999999,0.68958,0.41697,0.19847,64.03663849830627,313.728821516037,292.58802747726435,315.9252614974976,68.0142261981964,24.450058937072754,0.5300859598853869,0.10243553008595987,0.1361031518624642,0.5945558739255015,0.5704957020057306,0.265
1,0.24804601669311524,13.236651515960693,0.957362,0.692638,0.424134,0.20373999999999998,63.01347517967224,39.096538591384885,39.04346356391907,40.03738913536072,60.78296008110046,16.387492418289185,0.5286532951289399,0.10530085959885387,0.1292263610315186,0.5931232091690545,0.569019770773639,0.2646
2,0.35768814086914064,13.06425986289978,0.965972,0.716874,0.438378,0.21287799999999998,61.78252358436585,40.228086185455325,40.732805490493774,42.22329978942871,62.998509645462036,18.11297674179077,0.5275071633237822,0.10716332378223496,0.12320916905444128,0.592836676217765,0.5682323782234957,0.27
3,0.45475196838378906,13.430697584152222,0.9598619999999999,0.7144100000000001,0.44625000000000004,0.21799,66.38845353126526,45.13493533134461,45.62443780899048,45.55034875869751,66.85364317893982,16.091896104812623,0.5297994269340974,0.13452722063037248,0.130945558739255,0.6051575931232092,0.5727429799426934,0.27140000000000003
4,0.549884033203125,13.44574761390686,0.97,0.737812,0.45959400000000006,0.227502,66.72080245018006,45.28310942649841,45.15945978164673,45.93444147109985,67.80353994369507,15.840850448608398,0.5297994269340974,0.15042979942693407,0.132378223495702,0.6048710601719198,0.5706908309455587,0.2748
5,0.5690769672393798,13.54755687713623,0.973748,0.7775000000000001,0.500478,0.253202,67.34725484848022,45.66191544532776,45.56293120384216,46.00515189170837,67.88114233016968,15.115218257904052,0.542406876790831,0.17034383954154728,0.17621776504297992,0.6045845272206304,0.5860667621776503,0.6034
6,0.6903377532958984,13.115671062469483,0.974306,0.7781939999999998,0.505714,0.258552,58.39108209609985,31.630793380737305,31.118213605880737,31.64428629875183,57.021436262130734,19.08662118911743,0.5392550143266476,0.17621776504297995,0.15873925501432665,0.601432664756447,0.585550429799427,0.6176
7,0.8968010902404785,13.002409982681275,0.9787520000000001,0.7911819999999999,0.5210079999999999,0.27131199999999994,62.46605377197265,36.362157583236694,37.07947173118591,36.9481725692749,66.65902910232543,13.627048826217651,0.5418338108882522,0.20544412607449858,0.1822349570200573,0.6011461318051576,0.5893243553008596,0.6092000000000001
