comb_name,comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
,0,0.0,14.318692922592163,0.95903,0.68958,0.41697,0.19847,64.03663849830627,313.728821516037,292.5880274772644,315.92526149749756,68.01422619819641,24.450058937072754,0.5300859598853869,0.10243553008595989,0.1361031518624642,0.5945558739255015,0.5704957020057306,0.265
SF,1,0.22891473770141602,13.208766222000122,0.94931,0.69045,0.42305,0.20428,66.02415299415588,43.0450439453125,42.97191834449768,44.02795100212097,65.40043711662292,10.99013876914978,0.5286532951289399,0.0995702005730659,0.12177650429799428,0.5959885386819485,0.5687578796561604,0.269
SF,1,0.22382330894470215,13.50722861289978,0.95486,0.69253,0.42331,0.20293,66.14938879013062,43.176435232162476,42.78083658218384,43.46147656440735,64.69598746299744,11.256890773773193,0.5286532951289399,0.10028653295128939,0.12177650429799428,0.5902578796561605,0.5690716332378224,0.263
SF,1,0.2251145839691162,13.308855533599854,0.96250,0.69427,0.42257,0.20411,67.34739899635315,43.07059168815613,42.88390111923218,43.57730031013489,66.8110499382019,10.464741468429565,0.5286532951289399,0.10601719197707736,0.12893982808022922,0.5945558739255015,0.5688739255014327,0.264
SF,1,0.2839083671569824,13.653371334075928,0.96181,0.69462,0.42804,0.20449,65.90051746368408,42.39356708526611,42.525665044784546,43.56455850601196,54.26815938949585,24.61449360847473,0.5272206303724928,0.10744985673352435,0.1361031518624642,0.5945558739255015,0.5689555873925501,0.261
SF,1,0.2784690856933594,12.505035877227783,0.95833,0.69132,0.42370,0.20289,49.645917654037476,23.79705500602722,24.054996728897095,25.555659294128418,52.739166498184204,24.611197471618652,0.5300859598853869,0.11318051575931232,0.13753581661891118,0.5902578796561605,0.5694398280802292,0.266
SF_ZM,2,0.5162265300750732,12.34621000289917,0.96806,0.71944,0.43859,0.21375,50.82514929771423,24.227400064468384,23.704143524169922,24.868863582611084,50.029497385025024,24.435378313064575,0.5257879656160458,0.1010028653295129,0.11604584527220631,0.5916905444126075,0.5675587392550143,0.27
SF_ZM,2,0.35084033012390137,12.553892612457275,0.95486,0.71563,0.43733,0.21104,60.081674575805664,43.17967939376831,44.84667754173279,45.66269850730896,66.75538849830627,18.455470085144043,0.5272206303724928,0.10816618911174786,0.12607449856733524,0.5902578796561605,0.5680028653295129,0.269
SF_ZM,2,0.3074805736541748,13.241698980331421,0.95486,0.70295,0.43077,0.21019,65.70213460922241,43.93143129348755,44.54772734642029,47.55417799949646,65.20402646064758,13.22489619255066,0.5272206303724928,0.0995702005730659,0.11174785100286533,0.5916905444126075,0.568730659025788,0.272
SF_ZM,2,0.30480217933654785,13.599334239959717,0.96875,0.72882,0.44939,0.21858,65.53510189056396,44.77816915512085,45.7817587852478,45.89110088348389,67.49524307250977,18.932358503341675,0.5286532951289399,0.11461318051575932,0.1346704871060172,0.5916905444126075,0.5684985673352435,0.272
SF_ZM,2,0.30909109115600586,13.580163478851318,0.98333,0.71753,0.43581,0.21083,66.76855754852295,45.02375102043152,44.78372025489807,47.139657974243164,65.50839281082153,15.516780614852905,0.5286532951289399,0.11246418338108882,0.12750716332378223,0.5988538681948424,0.5683710601719197,0.267
SF_ZM_BR,3,0.3960421085357666,13.355640649795532,0.94167,0.70486,0.44240,0.21801,65.66109275817871,44.868937730789185,46.51585865020752,45.19498038291931,67.10315322875977,17.106794118881226,0.5300859598853869,0.12392550143266476,0.12177650429799428,0.6074498567335244,0.5725057306590258,0.275
SF_ZM_BR,3,0.45917344093322754,13.406875133514404,0.96667,0.72274,0.45369,0.22215,65.50687551498413,45.99742078781128,44.32200384140015,46.2081298828125,66.5973162651062,16.51463270187378,0.5300859598853869,0.12893982808022922,0.14469914040114612,0.6103151862464183,0.5730171919770773,0.272
SF_ZM_BR,3,0.5448553562164307,13.347511529922485,0.95486,0.71858,0.44865,0.21900,67.34011793136597,44.19310235977173,46.69511890411377,44.77716851234436,66.31481409072876,14.787032127380371,0.5315186246418339,0.14255014326647564,0.14040114613180515,0.5945558739255015,0.5721704871060171,0.272
SF_ZM_BR,3,0.4023561477661133,13.46476125717163,0.96458,0.71302,0.44371,0.21633,66.1987636089325,46.123180866241455,45.00607490539551,45.754576683044434,68.3207380771637,18.624440670013428,0.5272206303724928,0.11389684813753581,0.1017191977077364,0.6060171919770774,0.5735200573065903,0.271
SF_ZM_BR,3,0.4713327884674072,13.578699350357056,0.97153,0.71285,0.44280,0.21446,67.23541784286499,44.492034912109375,45.58313274383545,45.81688833236694,65.93219423294067,13.426580905914307,0.5300859598853869,0.16332378223495703,0.14613180515759314,0.6074498567335244,0.5725014326647564,0.267
SF_ZM_BR_RT,4,0.5966370105743408,13.748634576797485,0.97431,0.72708,0.45608,0.22542,66.03722023963928,45.685932636260986,45.26670742034912,45.84080934524536,67.98058462142944,16.472970247268677,0.5272206303724928,0.1504297994269341,0.12464183381088825,0.6103151862464183,0.5714340974212034,0.282
SF_ZM_BR_RT,4,0.4846932888031006,13.21741008758545,0.97083,0.73924,0.46411,0.23064,66.71312689781189,44.4986469745636,44.448044300079346,46.565948486328125,66.78728938102722,17.510009765625,0.5300859598853869,0.14040114613180515,0.1361031518624642,0.6017191977077364,0.5710186246418338,0.274
SF_ZM_BR_RT,4,0.47704339027404785,13.310634851455688,0.97569,0.74427,0.45903,0.22617,66.49686884880066,44.71789526939392,46.34776449203491,45.41460561752319,67.6920952796936,15.963905811309814,0.5315186246418339,0.1669054441260745,0.13896848137535817,0.6045845272206304,0.5703681948424069,0.276
SF_ZM_BR_RT,4,0.4945344924926758,13.45373821258545,0.95764,0.73455,0.46020,0.22877,66.68496918678284,46.6654839515686,44.582024812698364,45.45831894874573,68.83799123764038,16.532060861587524,0.5286532951289399,0.15687679083094555,0.1346704871060172,0.6074498567335244,0.5699742120343839,0.263
SF_ZM_BR_RT,4,0.69651198387146,13.49832034111023,0.97153,0.74392,0.45855,0.22651,67.6718270778656,44.847588300704956,45.1527578830719,46.39252495765686,67.71973919868469,12.725305557250977,0.5315186246418339,0.13753581661891118,0.12750716332378223,0.6002865329512894,0.5706590257879656,0.279
SF_ZM_BR_RT_NS,5,0.5704758167266846,13.383665323257446,0.97083,0.77726,0.50734,0.25638,66.58682632446289,45.558969497680664,45.888179302215576,45.92926263809204,67.93832230567932,17.640227556228638,0.5444126074498568,0.15974212034383956,0.17191977077363896,0.6074498567335244,0.5847808022922636,0.599
SF_ZM_BR_RT_NS,5,0.5502209663391113,13.205763816833496,0.97500,0.77847,0.49410,0.24743,67.41696810722351,45.62751507759094,44.609885454177856,45.94925808906555,67.01433658599854,16.58732843399048,0.5415472779369628,0.17979942693409742,0.19054441260744986,0.6031518624641834,0.5858381088825215,0.605
