name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,16.019372940063477,0.8973804270863184,0.9262500042677857,0.9346250295639038,0.8815789222717285,0.8805000185966492,0.8630504012107849
SNAC,cam,15.52011227607727,0.892951503956283,0.9156249994994141,0.9233750104904175,0.8899291753768921,0.8766250014305115,0.8584556579589844
NAC,cam,15.696684122085571,0.8928256785511621,0.9173749918700196,0.9256250262260437,0.8917003870010376,0.8733749985694885,0.8552648425102234
TKNC,cam,15.957167863845825,0.8909383570789942,0.922000014281366,0.9300000071525574,0.8790485858917236,0.8702499866485596,0.8524569272994995
LSC,cam,15.604729175567627,0.9011550104260095,0.9285000200034119,0.9394999742507935,0.8898026347160339,0.8728749752044678,0.8744096755981445
DeepSpace,cam,15.385360717773438,0.9272502815365442,0.9483750099898316,0.9556249976158142,0.9253542423248291,0.9002500176429749,0.9061901569366455
Random,ALL,16.088287830352783,0.877852991783584,0.9059999818564393,0.9135000109672546,0.8757591247558594,0.8553749918937683,0.8377792239189148
