name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,24.621748447418213,0.15933159722222226,1576,0.9312765752911218,0.970507577621902,0.95958
NBC,cam,29.553266525268555,0.11434108527131782,44,0.6266891514896997,0.970507577621902,0.64573
SNAC,cam,23.214311599731445,0.7945736434108527,39,0.6415863787769922,0.970507577621902,0.66108
NAC,cam,9.00116753578186,0.8953488372093024,24,0.6699463879704126,0.970507577621902,0.69031
TKNC,cam,30.072913885116577,0.7015503875968992,93,0.7009235179066309,0.970507577621902,0.72222
LSC,cam,205.34249329566956,0.24,297,0.762802258694137,0.970507577621902,0.78598
