name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,12.820659160614014,2.8153042793273926,11,
SNAC,,12.820659160614014,0.5490894317626953,3,
NAC,,3.3993515968322754,0.6780586242675781,4,
TKNC,,3.4758970737457275,2.610905885696411,11,
LSC,,11.459364414215088,0.013007164001464844,273,
DeepSpace_cam,0.1435004340277778,0.0,23.58221411705017,1352,
