name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,121.2011375427246,0.6365125868055556,11909,0.04010450839996338,0.06837737560272218,0.58652
NBC,cam,198.48444604873657,0.2364341085271318,78,0.005368411540985107,0.06837737560272218,0.07851
SNAC,cam,151.45335912704468,0.8953488372093024,77,0.0052051544189453125,0.06837737560272218,0.07612
NAC,cam,59.963715314865105,0.9069767441860465,13,0.0021319985389709473,0.06837737560272218,0.03118
TKNC,cam,212.26821613311768,0.8953488372093024,115,0.0016614198684692383,0.06837737560272218,0.02430
LSC,cam,1004.8274896144867,0.481,522,0.006636083126068115,0.06837737560272218,0.09705
