name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,88.60006046295166,109.88438558578491,78,
SNAC,,88.60006046295166,62.85329866409302,77,
NAC,,50.8041775226593,9.15953779220581,13,
TKNC,,50.378233671188354,161.88998246192932,115,
LSC,,1004.7564253807068,0.07106423377990723,522,
DeepSpace_cam,0.6365125868055556,0.0,121.20113754272461,11909,
