acc_500,acc_1000,acc_1500,acc_2000,acc_2500,acc_3000,name,acc_total,p_acc_500,p_acc_1000,p_acc_1500,p_acc_2000,p_acc_2500,p_acc_3000
0.8127029096722254,0.8632577812313684,0.8973804270863184,0.8988147532581934,0.9160019313931116,0.9192984258770593,NBC_cam,0.9705075776219019,0.83740,0.88949,0.92465,0.92613,0.94384,0.94723
0.8062105333447107,0.8670827304958948,0.892951503956283,0.8998213564991602,0.9124285733341821,0.906590477192367,SNAC_cam,0.9705075776219019,0.83071,0.89343,0.92009,0.92717,0.94016,0.93414
0.8067389881252893,0.8640881931423792,0.8928256785511621,0.8928005253910669,0.914592698776687,0.92083342429396,NAC_cam,0.9705075776219019,0.83125,0.89035,0.91996,0.91993,0.94239,0.94882
0.8114195024609216,0.8610684430241236,0.8909383570789942,0.8948136722683557,0.911120072567428,0.9167568242191919,TKNC_cam,0.9705075776219019,0.83608,0.88724,0.91801,0.92201,0.93881,0.94462
0.792319909298385,0.8631319558262476,0.9011550104260095,0.9078738844036707,0.9166813647389063,0.9283323442577966,LSC_cam,0.9705075776219019,0.81640,0.88936,0.92854,0.93546,0.94454,0.95654
0.8816779410481104,0.9185938393711695,0.9272502815365442,0.9328619396328577,0.932761267387832,0.9456956541180261,DeepSpace_cam,0.9705075776219019,0.90847,0.94651,0.95543,0.96121,0.96111,0.97443
0.8237248217701563,0.8682402526974329,0.877852991783584,0.902841047012771,0.9182415163159021,0.9282820379376062,Random_ALL,0.9705075776219019,0.84876,0.89462,0.90453,0.93028,0.94615,0.95649
