name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,17.355634689331055,12.1976318359375,44,
SNAC,,17.355634689331055,5.858676910400391,39,
NAC,,4.691610336303711,4.309557199478149,24,
TKNC,,4.565999269485474,25.506914615631104,93,
LSC,,205.32766032218933,0.01483297348022461,297,
DeepSpace_cam,0.15933159722222223,0.0,24.621748447418213,1576,
