name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,16.41248869895935,9.367632150650024,18,
SNAC,,16.41248869895935,2.7625279426574707,10,
NAC,,6.246130704879761,1.6663634777069092,6,
TKNC,,6.3176093101501465,5.169535398483276,11,
LSC,,16.12760829925537,0.0160372257232666,239,
DeepSpace_cam,0.38383246527777776,0.0,48.27086615562439,5501,
