name,method,time,all,ORI,SF,ZM,BR,RT,NS,BL,SR
NBC,cam,15.59700894355774,0.01927495002746582,0.003600001335144043,0.04000002145767212,0.011200010776519775,0.023599982261657715,0.03280001878738403,-0.004999995231628418,0.019999980926513672,0.02799999713897705
SNAC,cam,14.830385446548462,0.021424949169158936,0.002599954605102539,0.03700000047683716,0.013799965381622314,0.020200014114379883,0.03780001401901245,0.0012000203132629395,0.02120000123977661,0.03759998083114624
NAC,cam,15.411816596984863,0.02229994535446167,-0.0020000338554382324,0.04760003089904785,0.020200014114379883,0.021600008010864258,0.04460000991821289,0.000800013542175293,0.018800020217895508,0.02679997682571411
TKNC,cam,15.120964288711548,0.01844996213912964,0.0015999674797058105,0.03780001401901245,0.0153999924659729,0.022599995136260986,0.024400055408477783,0.00279998779296875,0.011600017547607422,0.03140002489089966
LSC,cam,14.79896879196167,0.02092498540878296,0.001399993896484375,0.05480003356933594,0.0065999627113342285,0.03020000457763672,0.03960001468658447,-0.01380002498626709,0.016799986362457275,0.03179997205734253
DeepSpace,cam,15.036019802093506,0.031449973583221436,0.000599980354309082,0.0666000247001648,0.022799968719482422,0.027599990367889404,0.058600008487701416,-0.0031999945640563965,0.030000030994415283,0.04860001802444458
Random,ALL,14.80769658088684,0.020374953746795654,0.001999974250793457,0.03840005397796631,0.017199993133544922,0.021399974822998047,0.030600011348724365,-0.00020003318786621094,0.022000014781951904,0.031599998474121094
