acc_1000,acc_2000,acc_3000,acc_4000,acc_5000,acc_6000,name,acc_total,p_acc_1000,p_acc_2000,p_acc_3000,p_acc_4000,p_acc_5000,p_acc_6000
0.006274998188018799,0.010499954223632812,0.013099968433380127,0.01927495002746582,0.022149980068206787,0.029399991035461426,NBC_cam,0.048049986362457275,0.13059,0.21852,0.27263,0.40114,0.46098,0.61186
0.005324959754943848,0.01012498140335083,0.017349958419799805,0.021424949169158936,0.021599948406219482,0.024824976921081543,SNAC_cam,0.048049986362457275,0.11082,0.21072,0.36108,0.44589,0.44953,0.51665
0.004824995994567871,0.009849965572357178,0.01864999532699585,0.02229994535446167,0.026174962520599365,0.026224970817565918,NAC_cam,0.048049986362457275,0.10042,0.20499,0.38814,0.46410,0.54474,0.54579
0.0073999762535095215,0.01292496919631958,0.01422494649887085,0.01844996213912964,0.024724960327148438,0.025724947452545166,TKNC_cam,0.048049986362457275,0.15401,0.26899,0.29604,0.38397,0.51457,0.53538
0.012124955654144287,0.014499962329864502,0.013924956321716309,0.02092498540878296,0.022674977779388428,0.027624964714050293,LSC_cam,0.048049986362457275,0.25234,0.30177,0.28980,0.43548,0.47190,0.57492
0.01672494411468506,0.022924959659576416,0.02522498369216919,0.031449973583221436,0.03857499361038208,0.0340999960899353,DeepSpace_cam,0.048049986362457275,0.34807,0.47711,0.52497,0.65453,0.80281,0.70968
0.006974995136260986,0.00967496633529663,0.018074989318847656,0.020374953746795654,0.022099971771240234,0.02529996633529663,Random_ALL,0.048049986362457275,0.14516,0.20135,0.37617,0.42404,0.45994,0.52653
