name,method,time,all,ORI,SF,ZM,BR,RT,NS,BL,SR
NBC,cam,154.3012879,0.028157651,0.021972954,0.024431467,0.022741258,0.018515646,0.025507092,0.062999427,0.019975364,0.029118001
SNAC,cam,161.3935788,0.025718331,0.020513237,0.023893714,0.019668102,0.016671777,0.022357106,0.058005571,0.019053459,0.025583863
NAC,cam,158.1941442,0.027418196,0.020666897,0.024124205,0.018054724,0.017670572,0.027965605,0.060540915,0.019821703,0.030500889
TKNC,cam,167.3099775,0.027821541,0.022049785,0.025199771,0.021896124,0.017516911,0.027735114,0.062000632,0.01928395,0.02688998
LSC,cam,153.9472437,0.026419401,0.019975424,0.024892449,0.020205915,0.016057134,0.025122941,0.052243412,0.020666838,0.032191157
DeepSpace,cam,153.2892301,0.035389125,0.028349757,0.031960666,0.026121676,0.021972954,0.033420444,0.079133391,0.026198506,0.035955727
Random,ALL,155.859479,0.014386117,0.009449899,0.010602355,0.010602355,0.007529199,0.010448694,0.041487396,0.00960356,0.01536566
