name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,128.86069822311399,0.5027669270833334,6837,0.03605175018310547,0.047969818115234375,0.75155
NBC,cam,5792.663973093034,0.24254349627174815,1308,0.013291358947753906,0.047969818115234375,0.27708
SNAC,cam,3403.2251067161565,0.9163214581607291,1172,0.010199010372161865,0.047969818115234375,0.21261
NAC,cam,718.5749759674072,0.9230875448771058,215,0.006789743900299072,0.047969818115234375,0.14154
TKNC,cam,4312.509077548981,0.2844518088925711,923,0.012100517749786377,0.047969818115234375,0.25225
LSC,cam,3478.437329292298,0.937,937,0.005224347114562988,0.047969818115234375,0.10891
