name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,32.781580686569214,0.9152691048802808,0.9763749814592302,0.981124997138977,0.8195895552635193,0.8911250233650208,0.9073981046676636
SNAC,cam,29.267813205718994,0.9127121252240613,0.9769999957643449,0.9808750152587891,0.8156867623329163,0.8845000267028809,0.9047558903694153
NAC,cam,32.71963095664978,0.9169487041654065,0.9783750153146684,0.9817500114440918,0.817827045917511,0.8942499756813049,0.9118016958236694
TKNC,cam,31.769405841827393,0.9194805902661756,0.9791250205598772,0.9828749895095825,0.8271433711051941,0.8887500166893005,0.9188475012779236
LSC,cam,14.965927362442017,0.9230904263677076,0.9782500243745744,0.9828749895095825,0.8396071791648865,0.8962500095367432,0.9178409576416016
DeepSpace,cam,15.00089168548584,0.9381815475644544,0.9826250053010881,0.9879999756813049,0.8686894178390503,0.9125000238418579,0.9386008977890015
Random,ALL,15.37296462059021,0.9190293831052259,0.9760000086389482,0.981249988079071,0.8387259244918823,0.8939999938011169,0.9045042991638184
