name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,162.15922617912292,0.8659783730690833,0.8919999742647633,0.8923749833047623,0.8474428057670593,0.8542500138282776,0.8432778716087341
SNAC,cam,164.83537364006042,0.8529404530709144,0.8856250190874562,0.8866249828279251,0.8321870565414429,0.8366249799728394,0.8229193091392517
NAC,cam,164.29528164863586,0.8555781374161597,0.8877499842783436,0.8872499971330399,0.8345629572868347,0.8388749957084656,0.8288092017173767
TKNC,cam,171.5328824520111,0.8492727408593055,0.892499997629784,0.8935000209748978,0.8324371576309204,0.8336250185966492,0.7929577231407166
LSC,cam,173.37830424308777,0.8513075838272925,0.8906250143190846,0.8899999766290421,0.8175565600395203,0.8252500295639038,0.8326504230499268
DeepSpace,cam,175.16040444374084,0.8792172203247901,0.9064999961992726,0.9064999728143448,0.855695903301239,0.8682500123977661,0.8586427569389343
Random,ALL,172.52571153640747,0.8541462550347205,0.8933749938150868,0.892999997609877,0.8388145565986633,0.8393750190734863,0.8049935698509216
