acc_500,acc_1000,acc_1500,acc_2000,acc_2500,acc_3000,name,acc_total,p_acc_500,p_acc_1000,p_acc_1500,p_acc_2000,p_acc_2500,p_acc_3000
0.5491369883529842,0.5439013759605587,0.5837320606224239,0.6030712048523128,0.5906711141578853,0.6323805968277156,NBC_cam,0.8696861187927425,0.63142,0.62540,0.67120,0.69344,0.67918,0.72714
0.54958789749071,0.5599087993614376,0.5826047579757869,0.5651193778030574,0.6128911296837032,0.6554272691719234,SNAC_cam,0.8696861187927425,0.63194,0.64381,0.66990,0.64980,0.70473,0.75364
0.5149928848259151,0.550464681815356,0.5697787920944393,0.5820035855285823,0.6411984483711421,0.6207570354454219,NAC_cam,0.8696861187927425,0.59216,0.63295,0.65515,0.66921,0.73728,0.71377
0.5360104362480342,0.5634910981170833,0.5594328562729061,0.6023948709480464,0.6282973210327327,0.6485382835380733,TKNC_cam,0.8696861187927425,0.61633,0.64792,0.64326,0.69266,0.72244,0.74572
0.5090308110229671,0.5612364928238094,0.5680503170005977,0.5967083494178951,0.5914477030746639,0.6324056307785213,LSC_cam,0.8696861187927425,0.58530,0.64533,0.65317,0.68612,0.68007,0.72717
0.5522934119217098,0.570104471873492,0.6154963891021907,0.6291239778511226,0.6725869695656002,0.6827325145713985,DeepSpace_cam,0.8696861187927425,0.63505,0.65553,0.70772,0.72339,0.77337,0.78503
0.5366867701523006,0.5357599179260433,0.5939277331344783,0.5820786873809993,0.6428016941063106,0.634810499381274,Random_ALL,0.8696861187927425,0.61710,0.61604,0.68292,0.66930,0.73912,0.72993
