name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,23.63143420219421,0.2581271701388889,2553,0.677171282004565,0.8696861187927425,0.77864
NBC,cam,782.8680012226105,0.12503452085059377,686,0.5441018263809383,0.8696861187927425,0.62563
SNAC,cam,522.4877285957336,0.9341342170671085,627,0.5436509172432125,0.8696861187927425,0.62511
NAC,cam,131.3974804878235,0.9413145539906104,168,0.5107592861168087,0.8696861187927425,0.58729
TKNC,cam,989.625416994095,0.3704777685722176,1007,0.5464816014282405,0.8696861187927425,0.62837
LSC,cam,240.42881035804749,0.648,648,0.5241363565437496,0.8696861187927425,0.60267
