name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,0.12503452085059377,258.97671365737915,523.8912875652313,686,
SNAC,0.23184203258768296,258.97671365737915,263.5110149383545,627,
NAC,0.9413145539906104,69.74732851982117,61.65015196800232,168,
TKNC,0.3704777685722176,76.17846250534058,913.4469544887543,1007,
LSC,0.648,240.40250945091248,0.026300907135009766,648,
DeepSpace_cam,0.25812717013888886,0.0,23.631434202194214,2553,
