name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,27.583766222000122,0.6763352564303204,0.7392499838024378,0.7493749856948853,0.6706279516220093,0.5640000104904175,0.6584146022796631
SNAC,cam,14.751356363296509,0.7079165986506268,0.7713749799877405,0.7766249775886536,0.6795096397399902,0.625374972820282,0.6866716742515564
NAC,cam,14.668599128723145,0.7029155901400372,0.7679999861866236,0.7789999842643738,0.6680009961128235,0.6183750033378601,0.6811702847480774
TKNC,cam,14.380606889724731,0.6632326653925702,0.7067500147968531,0.7133749723434448,0.6583687663078308,0.5943750143051147,0.6432858109474182
LSC,cam,14.62682819366455,0.6745849064318463,0.7430000100284815,0.7515000104904175,0.6262196898460388,0.5948749780654907,0.6572893261909485
DeepSpace,cam,14.350124835968018,0.6687587312189862,0.7319999728351831,0.7404999732971191,0.6418563723564148,0.5792499780654907,0.6501625180244446
Random,ALL,14.20257019996643,0.6850620320765302,0.7349999938160181,0.7428749799728394,0.6583687663078308,0.6211249828338623,0.6679169535636902
