comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
0,0.0,13.017041444778442,0.7583300000000001,0.35520999999999997,0.16505999999999998,0.06589,2.655602216720581,17.733830451965332,17.404425382614136,18.29641675949097,2.7203152179718018,7.760088682174683,0.30952380952380953,0.08333333333333333,0.047619047619047616,0.8095238095238095,0.5912619047619048,0.048
1,0.06080141067504883,11.40211820602417,0.91375,0.5361119999999999,0.26316,0.107474,2.765356159210205,2.5352188110351563,2.5243271350860597,2.62513108253479,2.741333484649658,4.492683601379395,0.30952380952380953,0.13571428571428573,0.04285714285714286,0.8095238095238095,0.6092142857142857,0.1008
2,0.0757145881652832,11.159968280792237,0.9563900000000001,0.6460079999999999,0.338568,0.14463200000000004,2.716887903213501,2.646638059616089,2.540800428390503,2.6411195278167723,2.7026320457458497,4.474133157730103,0.41904761904761906,0.5904761904761905,0.46190476190476193,0.8095238095238095,0.6475047619047619,0.1452
3,0.10057182312011718,11.156392002105713,0.97014,0.668992,0.354628,0.153926,2.8255648612976074,2.6091086864471436,2.5166295051574705,2.5721299171447756,2.7402255535125732,4.501509666442871,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.8095238095238095,0.6668714285714286,0.1588
4,0.11815776824951171,11.175208282470702,0.9656959999999998,0.6814220000000001,0.37289,0.162986,2.7794875144958495,2.584016466140747,2.540979528427124,2.60504412651062,2.7889052867889403,4.553541088104248,0.4333333333333333,0.5928571428571429,0.4666666666666667,0.8095238095238095,0.6701285714285714,0.1738
5,0.11478729248046875,11.136058568954468,0.9702759999999999,0.690902,0.381562,0.167874,2.7604663372039795,2.5536789417266847,2.538250684738159,2.6116180419921875,2.783129596710205,4.463735437393188,0.43809523809523815,0.6285714285714287,0.5047619047619047,0.819047619047619,0.6752761904761906,0.1782
6,0.13153738975524903,11.528739404678344,0.966806,0.704934,0.392272,0.176284,2.8203742504119873,2.6048140048980715,2.5511996269226076,2.6451807498931883,2.7756452560424805,4.544865560531616,0.4238095238095238,0.6357142857142857,0.4904761904761905,0.819047619047619,0.6786619047619047,0.19599999999999998
7,0.15731596946716309,11.212566471099853,0.971252,0.710696,0.40801,0.184662,2.8101916790008543,2.5573258876800535,2.5662450790405273,2.6663368701934815,2.9253474712371825,4.481785774230957,0.4809523809523809,0.6785714285714285,0.5809523809523809,0.8095238095238095,0.6895285714285714,0.19779999999999998
