name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,62.0521194934845,0.384375,4365,0.03955000638961792,0.0725250244140625,0.54533
NBC,cam,1895.4055998325348,0.15672466169566418,982,0.01842498779296875,0.0725250244140625,0.25405
SNAC,cam,1060.5672855377197,0.9324772162386081,839,0.012499988079071045,0.0725250244140625,0.17235
NAC,cam,282.6955795288086,0.9404860535763602,169,0.008400022983551025,0.0725250244140625,0.11582
TKNC,cam,2444.9737982749944,0.4168737917702292,1150,0.016049981117248535,0.0725250244140625,0.22130
LSC,cam,536.881535768509,0.579,579,0.005299985408782959,0.0725250244140625,0.07308
