name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,,326.82269620895386,141.73773169517517,214,
SNAC,,326.82269620895386,41.26366686820984,113,
NAC,,135.7664647102356,9.017013311386108,29,
TKNC,,182.3610999584198,106.20778393745422,155,
LSC,,65.02927136421204,0.04652762413024902,846,
DeepSpace_cam,0.47850477430555555,0.0,54.36833357810974,6678,
