name,method,time,rate,cam_max,all,acc_total,p_acc_max
DeepSpace,cam,54.36833357810974,0.4785047743055556,6678,0.12015002965927124,0.13142502307891846,0.91421
NBC,cam,468.5604279041289,0.3223495702005731,214,0.08897501230239868,0.13142502307891846,0.67700
SNAC,cam,368.08636307716364,0.5315186246418339,113,0.08697497844696045,0.13142502307891846,0.66178
NAC,cam,144.7834780216217,0.5515759312320917,29,0.08502501249313354,0.13142502307891846,0.64695
TKNC,cam,288.568883895874,0.6518624641833811,155,0.08567500114440918,0.13142502307891846,0.65189
LSC,cam,65.07579898834229,0.846,846,0.10154998302459717,0.13142502307891846,0.77268
