name,method,time,all,ORI,SF,ZM,BR,RT,NS,BL,SR
NBC,cam,133.5775010585785,0.10920000076293945,0.06360000371932983,0.06579995155334473,0.08199995756149292,0.09820002317428589,0.09119999408721924,0.21119999885559082,0.12340003252029419,0.13819998502731323
SNAC,cam,158.67938899993896,0.10920000076293945,0.06039994955062866,0.0639999508857727,0.08279997110366821,0.09820002317428589,0.08980000019073486,0.21999996900558472,0.1226000189781189,0.13580000400543213
NAC,cam,141.90641379356384,0.10837501287460327,0.06360000371932983,0.06379997730255127,0.08319997787475586,0.09520000219345093,0.08899998664855957,0.2117999792098999,0.1226000189781189,0.13779997825622559
TKNC,cam,149.84098720550537,0.109375,0.0615999698638916,0.06619995832443237,0.0843999981880188,0.09680002927780151,0.08960002660751343,0.2149999737739563,0.12660002708435059,0.1348000168800354
LSC,cam,151.25840067863464,0.11120003461837769,0.062199950218200684,0.062199950218200684,0.08520001173019409,0.09759998321533203,0.08799999952316284,0.24059998989105225,0.11919999122619629,0.1345999836921692
DeepSpace,cam,139.60149669647217,0.11607497930526733,0.06379997730255127,0.0690000057220459,0.0843999981880188,0.09939998388290405,0.09280002117156982,0.24519997835159302,0.12740004062652588,0.14660000801086426
Random,ALL,158.92747569084167,0.10922503471374512,0.061199963092803955,0.06499999761581421,0.08559995889663696,0.09720003604888916,0.08820003271102905,0.22060000896453857,0.1226000189781189,0.13340002298355103
