acc_500,acc_1000,acc_1500,acc_2000,acc_2500,acc_3000,name,acc_total,p_acc_500,p_acc_1000,p_acc_1500,p_acc_2000,p_acc_2500,p_acc_3000
0.878774999815505,0.8784750096383505,0.8800250284257345,0.8809249989571981,0.8830749980988912,0.8849499814095907,NBC_cam,0.9045000068726949,0.97156,0.97123,0.97294,0.97394,0.97631,0.97839
0.8777499787393026,0.8802750103059225,0.8811749808373861,0.88177502079634,0.8827999822678976,0.8851500145974569,SNAC_cam,0.9045000068726949,0.97043,0.97322,0.97421,0.97488,0.97601,0.97861
0.8777499787393026,0.8799750201287679,0.8805000178399496,0.8819500200334005,0.8835499875131063,0.8849999897065572,NAC_cam,0.9045000068726949,0.97043,0.97289,0.97347,0.97507,0.97684,0.97844
0.8786000005784445,0.8804249755921774,0.8798000208917074,0.8815000049653463,0.882025002676528,0.8834000222268514,TKNC_cam,0.9045000068726949,0.97137,0.97338,0.97269,0.97457,0.97515,0.97667
0.8794749967637472,0.8815000049653463,0.8815000049653463,0.8830500237527303,0.8827249996247701,0.8843749754014425,LSC_cam,0.9045000068726949,0.97233,0.97457,0.97457,0.97629,0.97593,0.97775
0.879024981695693,0.8816999785485677,0.8822749845567159,0.8877249948563986,0.889599978167098,0.8919500104966573,DeepSpace_cam,0.9045000068726949,0.97184,0.97479,0.97543,0.98145,0.98353,0.98612
0.8784999839845113,0.878899990755599,0.880450009542983,0.8815500132623129,0.8829249732079916,0.8856999866547994,Random_ALL,0.9045000068726949,0.97125,0.97170,0.97341,0.97463,0.97615,0.97922
