name,rate,t_collection,cam_t_selection,cam_max,ctm_t_selection
NBC,0.188069594034797,398.05788493156433,1959.4577431678772,937,
SNAC,0.3341618337475835,398.05788493156433,970.3140897750854,825,
NAC,0.9189450428058548,203.2860085964203,201.79752159118652,209,
TKNC,0.2566970450151892,212.6049165725708,1591.664570569992,820,
LSC,0.929,1306.785164117813,0.0925760269165039,929,
DeepSpace_cam,0.3877821180555555,0.0,61.38027048110962,5145,
