name,method,time,all,bim,pgd,jsma,ead,fgsm
NBC,cam,155.56103992462158,0.8398448920343071,0.8856717862654477,0.8858637976809405,0.8500912433883059,0.729424774646759,0.8482484883679717
SNAC,cam,155.8824634552002,0.8573448753450066,0.900989166693762,0.9011812377138995,0.8692980057021487,0.7570344805717468,0.8582295841588348
NAC,cam,157.57743740081787,0.8587783670518547,0.9029578485060483,0.9018534588976763,0.871314728858124,0.7540094256401062,0.8638015455617278
TKNC,cam,158.00320076942444,0.8478685712907463,0.894122711615637,0.8955152201815508,0.8563334590216982,0.7389321327209473,0.8544987506284087
LSC,cam,157.32513737678528,0.8537179327104241,0.8991644897032529,0.8998847770853899,0.8633919006606448,0.7507442831993103,0.8554193443669647
DeepSpace,cam,159.13533091545105,0.8796070909593254,0.9166906990576535,0.9178911018534563,0.8916738873740542,0.7893498539924622,0.8824555343999236
Random,ALL,152.75160145759583,0.8518707251641899,0.8958033241797239,0.8969557452364825,0.8587823158522951,0.7603476643562317,0.8474247521771758
