name,method,time,all,ORI,SF,ZM,BR,RT,NS,BL,SR
NBC,cam,150.19211173057556,0.047224998474121094,-0.0009999871253967285,0.024599969387054443,0.02899998426437378,0.12200003862380981,0.05640000104904175,0.06599998474121094,0.030600011348724365,0.050200045108795166
SNAC,cam,137.7061424255371,0.04437500238418579,-0.0029999613761901855,0.02959996461868286,0.01699995994567871,0.11220002174377441,0.057000041007995605,0.08300000429153442,0.016200006008148193,0.04300004243850708
NAC,cam,137.66925597190857,0.04110002517700195,-0.000599980354309082,0.015599966049194336,0.023599982261657715,0.11720001697540283,0.04360002279281616,0.07160001993179321,0.014400005340576172,0.04340004920959473
TKNC,cam,136.79172110557556,0.04552501440048218,-0.002599954605102539,0.02120000123977661,0.02399998903274536,0.11400002241134644,0.054200053215026855,0.0843999981880188,0.03759998083114624,0.03140002489089966
LSC,cam,136.52749848365784,0.045475006103515625,0.001000046730041504,0.01660001277923584,0.02319997549057007,0.12660002708435059,0.06120002269744873,0.06560003757476807,0.029399991035461426,0.04020005464553833
DeepSpace,cam,186.26145100593567,0.049975037574768066,0.0020000338554382324,0.03380000591278076,0.02039998769760132,0.10360002517700195,0.07280004024505615,0.08060002326965332,0.03420001268386841,0.052400052547454834
Random,ALL,182.086989402771,0.04250001907348633,-0.001999974250793457,0.014999985694885254,0.01699995994567871,0.11300003528594971,0.05880004167556763,0.07100003957748413,0.025799989700317383,0.041400015354156494
