comb_name,comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
,0,0.0,11.58588171005249,0.75833,0.35521,0.16506,0.06589,3.3243324756622314,20.713205099105835,20.430116891860962,19.637261629104614,2.9221363067626953,8.536805391311646,0.30952380952380953,0.08333333333333333,0.047619047619047616,0.8095238095238095,0.5912619047619048,0.048
bim,1,0.03752779960632324,11.638085126876831,0.84792,0.45608,0.19939,0.08205,3.4524173736572266,3.174205780029297,2.9306745529174805,3.236116647720337,3.228245496749878,4.471091032028198,0.30952380952380953,0.13095238095238096,0.047619047619047616,0.8095238095238095,0.6077142857142858,0.098
bim,1,0.03556704521179199,11.447494745254517,0.86944,0.47257,0.20543,0.08370,3.5171825885772705,3.0787220001220703,3.3825435638427734,3.4280760288238525,3.279838800430298,4.493311643600464,0.30952380952380953,0.14285714285714285,0.023809523809523808,0.8095238095238095,0.6083571428571428,0.097
bim,1,0.03546643257141113,11.49049687385559,0.85347,0.46875,0.20061,0.08121,3.2647318840026855,2.9835011959075928,3.3947017192840576,3.4699952602386475,3.425607204437256,4.505101442337036,0.30952380952380953,0.13095238095238096,0.047619047619047616,0.8095238095238095,0.608547619047619,0.088
bim,1,0.03537130355834961,11.947709798812866,0.86875,0.46840,0.20039,0.08317,3.257890224456787,3.2404768466949463,3.3458518981933594,3.2094781398773193,3.3698465824127197,4.569433212280273,0.30952380952380953,0.11904761904761904,0.047619047619047616,0.8095238095238095,0.6074761904761905,0.085
bim,1,0.03483390808105469,12.221659421920776,0.86875,0.46198,0.19796,0.08135,3.525634527206421,3.2814226150512695,3.202167272567749,3.3362231254577637,3.486837863922119,4.634244680404663,0.30952380952380953,0.15476190476190477,0.047619047619047616,0.8095238095238095,0.6073095238095239,0.083
bim_pgd,2,0.05425572395324707,11.451135873794556,0.87986,0.48038,0.20126,0.08319,3.0100290775299072,2.6869711875915527,2.721632480621338,2.728626012802124,2.954160451889038,4.392105579376221,0.30952380952380953,0.09523809523809523,0.047619047619047616,0.8095238095238095,0.6068809523809524,0.108
bim_pgd,2,0.04968094825744629,11.682942390441895,0.87847,0.47431,0.20004,0.08196,3.078056573867798,2.737945556640625,2.6891930103302,2.7505762577056885,3.0200788974761963,4.369317293167114,0.30952380952380953,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.6090476190476191,0.116
bim_pgd,2,0.04793834686279297,12.083016157150269,0.89167,0.48854,0.20603,0.08566,2.896878719329834,2.4193906784057617,2.848975419998169,3.199186325073242,3.1476802825927734,4.734687089920044,0.30952380952380953,0.10714285714285714,0.047619047619047616,0.8095238095238095,0.6098095238095238,0.112
bim_pgd,2,0.05078315734863281,11.765980005264282,0.89514,0.48403,0.20356,0.08336,3.0265820026397705,2.7726619243621826,2.7912745475769043,2.8937294483184814,2.9296655654907227,4.4700658321380615,0.30952380952380953,0.15476190476190477,0.023809523809523808,0.8095238095238095,0.6087619047619047,0.114
bim_pgd,2,0.06438255310058594,11.550872802734375,0.91042,0.48802,0.20286,0.08416,2.8909637928009033,3.32122540473938,3.292762517929077,3.065225124359131,3.4194302558898926,4.531488418579102,0.30952380952380953,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.6108809523809524,0.114
bim_pgd_jsma,3,0.0795893669128418,11.715292930603027,0.93681,0.50556,0.20495,0.08689,3.38407564163208,3.057095527648926,3.17049241065979,3.1887993812561035,3.4462502002716064,4.48609185218811,0.30952380952380953,0.11904761904761904,0.047619047619047616,0.8095238095238095,0.610547619047619,0.124
bim_pgd_jsma,3,0.06252622604370117,11.40411376953125,0.93681,0.51354,0.21285,0.08976,3.138153076171875,3.32576060295105,3.0376992225646973,3.329051971435547,3.3110954761505127,4.448485851287842,0.30952380952380953,0.23809523809523808,0.023809523809523808,0.8095238095238095,0.6121190476190477,0.137
bim_pgd_jsma,3,0.06354212760925293,11.515427827835083,0.91944,0.50990,0.20790,0.08721,3.4138238430023193,2.983151912689209,3.2290146350860596,3.2927660942077637,3.2176854610443115,4.472163438796997,0.30952380952380953,0.17857142857142858,0.047619047619047616,0.8095238095238095,0.6091428571428571,0.121
bim_pgd_jsma,3,0.06188392639160156,11.684781789779663,0.92569,0.50191,0.20699,0.08815,3.33243989944458,3.2701010704040527,3.350454568862915,3.0259029865264893,3.500720977783203,4.492461204528809,0.30952380952380953,0.2261904761904762,0.047619047619047616,0.8095238095238095,0.6108809523809524,0.124
bim_pgd_jsma,3,0.06279683113098145,11.619319200515747,0.92708,0.51337,0.21406,0.09009,3.2878518104553223,3.3012452125549316,3.1149485111236572,3.093818426132202,3.51434326171875,4.834432363510132,0.30952380952380953,0.2619047619047619,0.047619047619047616,0.8095238095238095,0.610904761904762,0.123
bim_pgd_jsma_ead,4,0.08868193626403809,11.62809133529663,0.94931,0.53698,0.23563,0.10160,3.530010938644409,3.0883400440216064,3.1893482208251953,3.4062232971191406,3.6283183097839355,4.441446304321289,0.30952380952380953,0.25,0.023809523809523808,0.8095238095238095,0.6302142857142857,0.163
bim_pgd_jsma_ead,4,0.10759782791137695,11.508320808410645,0.92500,0.54149,0.23116,0.10036,3.3859760761260986,3.0853631496429443,3.1673405170440674,3.392256021499634,3.3300766944885254,4.536155939102173,0.30952380952380953,0.14285714285714285,0.023809523809523808,0.8095238095238095,0.6263809523809524,0.177
bim_pgd_jsma_ead,4,0.08767843246459961,11.551044464111328,0.93889,0.52726,0.22917,0.10025,2.895768165588379,2.6579105854034424,2.7156074047088623,2.672083616256714,2.953641176223755,4.59013295173645,0.30952380952380953,0.13095238095238096,0.047619047619047616,0.8095238095238095,0.6252619047619048,0.164
bim_pgd_jsma_ead,4,0.0815892219543457,11.846372365951538,0.93264,0.53125,0.22821,0.10231,2.8485326766967773,2.6447412967681885,2.6446893215179443,2.7455894947052,2.8528976440429688,4.4383955001831055,0.30952380952380953,0.13095238095238096,0.0,0.8095238095238095,0.6297619047619047,0.172
bim_pgd_jsma_ead,4,0.08936238288879395,11.581649780273438,0.92222,0.53576,0.23012,0.10244,2.936274290084839,2.4159393310546875,2.8397340774536133,3.2378594875335693,3.2398478984832764,4.505035638809204,0.30952380952380953,0.16666666666666666,0.047619047619047616,0.8095238095238095,0.6302619047619048,0.181
bim_pgd_jsma_ead_fgsm,5,0.0923311710357666,11.494532585144043,0.93542,0.57014,0.25438,0.11529,2.983792781829834,2.7590041160583496,2.7381350994110107,2.799769401550293,3.0016191005706787,4.378778696060181,0.3333333333333333,0.36904761904761907,0.19047619047619047,0.8095238095238095,0.6461904761904762,0.202
bim_pgd_jsma_ead_fgsm,5,0.13064265251159668,11.540323495864868,0.93750,0.55885,0.24961,0.11403,2.902381181716919,3.201228618621826,3.2223129272460938,3.129016637802124,3.4865469932556152,4.431574583053589,0.35714285714285715,0.2976190476190476,0.16666666666666666,0.8095238095238095,0.6426666666666667,0.2
bim_pgd_jsma_ead_fgsm,5,0.1097564697265625,11.470032215118408,0.94375,0.55330,0.24779,0.11323,3.4540038108825684,3.1280133724212646,2.9392454624176025,3.180959463119507,4.476243019104004,4.85003924369812,0.35714285714285715,0.27380952380952384,0.21428571428571427,0.8095238095238095,0.6420714285714286,0.193
bim_pgd_jsma_ead_fgsm,5,0.09660458564758301,12.587326526641846,0.92708,0.54497,0.24214,0.11165,3.4866480827331543,3.1455066204071045,3.2861123085021973,3.236208915710449,3.2998206615448,4.9651288986206055,0.35714285714285715,0.30952380952380953,0.2619047619047619,0.8095238095238095,0.643,0.192
bim_pgd_jsma_ead_fgsm,5,0.09229230880737305,11.782363176345825,0.92083,0.55816,0.25082,0.11451,3.3922314643859863,3.242781400680542,3.29995059967041,2.902876615524292,3.6492087841033936,4.978655099868774,0.30952380952380953,0.30952380952380953,0.16666666666666666,0.8095238095238095,0.644452380952381,0.213
