comb_name,comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
,0,0.0,14.081473112106323,0.76458,0.40868,0.20616,0.08452,57.239437103271484,315.39154291152954,293.7343988418579,316.1551730632782,62.8758180141449,25.17590570449829,0.36103151862464183,0.08882521489971347,0.09455587392550144,0.5444126074498568,0.6233151862464184,0.291
bim,1,0.4492661952972412,13.131085872650146,0.87708,0.50052,0.24310,0.09926,61.97662425041199,39.279510259628296,38.77165079116821,39.30766201019287,62.42261099815369,10.858632564544678,0.35959885386819485,0.08739255014326648,0.09169054441260745,0.5487106017191977,0.6223137535816619,0.289
bim,1,0.07773566246032715,13.056936979293823,0.88889,0.50052,0.24501,0.10071,61.61733317375183,39.04618740081787,39.00742197036743,40.10111331939697,62.12114930152893,11.388947010040283,0.36103151862464183,0.09383954154727794,0.1017191977077364,0.5444126074498568,0.6225014326647564,0.292
bim,1,0.0384831428527832,13.12536096572876,0.88333,0.49549,0.24427,0.10052,61.59737467765808,38.9755859375,39.076510429382324,39.844714641571045,61.89598298072815,11.11566972732544,0.3553008595988539,0.08524355300859598,0.0988538681948424,0.5472779369627507,0.6223065902578797,0.295
bim,1,0.03719782829284668,13.18347978591919,0.88333,0.49983,0.24423,0.09897,62.24215626716614,38.41139578819275,39.11315608024597,39.659854888916016,62.63172960281372,10.95171308517456,0.35816618911174786,0.08882521489971347,0.09742120343839542,0.5472779369627507,0.6221661891117478,0.289
bim,1,0.04665827751159668,13.40845274925232,0.88194,0.50017,0.24301,0.10017,62.48997664451599,39.43906307220459,39.01774978637695,39.74321675300598,62.689820528030396,11.147114992141724,0.35959885386819485,0.09097421203438395,0.09598853868194843,0.5472779369627507,0.621904011461318,0.292
bim_pgd,2,0.2556471824645996,13.514149904251099,0.90417,0.50035,0.24219,0.10264,62.08523726463318,38.86674404144287,39.088053464889526,39.433961391448975,63.43677806854248,10.976978778839111,0.3538681948424069,0.07808022922636103,0.08452722063037249,0.5444126074498568,0.6197507163323782,0.286
bim_pgd,2,0.06822037696838379,13.632485389709473,0.91042,0.51128,0.24236,0.10133,62.647162199020386,38.575531244277954,39.08256006240845,39.73892307281494,63.151726484298706,11.07673954963684,0.35959885386819485,0.08595988538681948,0.09169054441260745,0.5501432664756447,0.6209985673352435,0.29
bim_pgd,2,0.05948805809020996,13.158349752426147,0.89375,0.50486,0.24097,0.10029,62.63801121711731,38.80681252479553,38.804099321365356,39.83962273597717,62.64043426513672,10.909428596496582,0.35816618911174786,0.08524355300859598,0.08739255014326648,0.5487106017191977,0.6199928366762177,0.283
bim_pgd,2,0.05111384391784668,14.110421419143677,0.90556,0.51667,0.24852,0.10352,62.51591515541077,39.11422681808472,39.479228496551514,39.673786878585815,63.83691883087158,11.446885108947754,0.35673352435530087,0.09169054441260745,0.1017191977077364,0.5515759312320917,0.6205300859598853,0.288
