comb_num,data_select_time,sp_time,sp_c_1,sp_c_2,sp_c_3,sp_c_4,nac_time,nbc_time,snac_time,kmnc_time,tknc_time,lsc_time,cov_nac,cov_nbc,cov_snac,cov_tknc,cov_kmnc,cov_lsc
0,0.0,29.53750538825989,1.0,0.9126700000000001,0.65091,0.386,11.382306814193726,43.68448996543884,42.98054647445679,43.360188961029046,11.593958139419556,215.3041658401489,0.9069767441860463,0.1744186046511628,0.3372093023255814,0.8720930232558141,0.4923100775193798,0.327
1,0.6980634212493897,31.0256236076355,0.999862,0.910694,0.6558660000000001,0.395512,13.089853668212891,12.623870420455933,12.046447467803954,11.99450511932373,12.274221897125244,224.48280782699584,0.9062015503875968,0.1817829457364341,0.351937984496124,0.8744186046511627,0.491415503875969,0.3318
2,1.0169167518615723,30.422018671035765,1.0,0.905036,0.6513519999999999,0.39342000000000005,11.638698291778564,11.069477939605713,11.021454191207885,11.379188728332519,11.614919996261596,224.8991129398346,0.9054263565891472,0.17286821705426356,0.3395348837209302,0.874418604651163,0.4894635658914729,0.33259999999999995
3,1.2215475559234619,30.494111204147337,1.0,0.90382,0.649542,0.39645199999999997,11.699576568603515,11.201746606826783,11.015068531036377,11.570013093948365,11.762047290802002,220.54040331840514,0.9054263565891472,0.175968992248062,0.34186046511627904,0.8751937984496125,0.48553255813953483,0.331
4,1.6331674098968505,30.95189356803894,1.0,0.90413,0.6593220000000001,0.4093380000000001,9.983037900924682,9.656482410430907,9.484020376205445,9.77484064102173,10.21732530593872,324.26331129074094,0.9023255813953488,0.17015503875968993,0.33023255813953484,0.8751937984496123,0.484568992248062,0.33520000000000005
5,2.394269847869873,31.504151487350462,1.0,0.9023239999999999,0.652638,0.408634,7.894143295288086,7.092040157318115,7.282950830459595,7.409046649932861,8.11895809173584,383.0000693798065,0.9046511627906975,0.20930232558139536,0.4108527131782946,0.8782945736434108,0.48416821705426355,0.361
